time,value,Anomaly Score,Anomaly
12/1/2016,8.103591165129332,19.003044185986706,True
11/26/2016,7.805541446897611,18.453319924452202,True
4/24/2004,12.075073665072706,18.404922549874076,True
10/24/2013,11.361136528957708,18.326081700354138,True
11/12/2014,10.193326517131894,18.075152382522315,True
4/15/2004,1.5322378599075668,17.829574416987505,True
5/14/2008,11.093244622201302,17.612865972426338,True
12/4/2012,4.937128484144949,17.42328777101175,True
5/25/2016,10.890564779383489,17.264368409690878,True
7/5/2010,11.461604323920406,16.930321841419133,True
8/31/2008,11.54258881053849,16.759918113628952,True
10/29/2017,11.36612369940964,15.813019394725897,True
10/28/2017,11.38534535422417,15.134126445883677,True
11/8/2014,9.708609135533791,14.372703911154746,True
4/10/2004,6.604473534084335,14.3258020959237,True
11/14/2016,7.933429111989779,14.231592512667339,True
11/20/2016,8.038374333883693,14.158580937788603,True
11/13/2008,11.404125958515394,13.727650069455727,True
12/15/2016,7.798818294643962,13.511171448358082,True
10/10/2016,11.327951837015888,13.463295771971643,True
11/16/2016,7.961508499007348,13.207032567358981,True
10/15/2015,11.881874972312884,13.196035552194784,True
6/6/2018,11.70467822934546,13.182789811007655,True
11/30/2012,3.193388648486881,13.051995286959206,True
12/14/2016,8.116224673115491,12.961433546114987,True
5/1/2013,7.908761480018959,12.693592809406832,True
1/6/2013,7.494243278846146,12.561585563001834,True
11/15/2012,11.809134346501082,12.533607592959624,True
12/1/2012,3.403371826938256,12.377505130317616,True
12/13/2012,7.548846485198325,12.371621475245414,True
10/13/2016,11.323630980036254,12.240422922692803,True
6/14/2018,11.657004595356549,12.20620699231778,True
10/6/2016,11.33010625659235,12.128631330636006,True
11/10/2016,11.054465792353469,12.111826246623947,True
10/9/2017,11.05031552,12.031954800435615,True
10/21/2016,11.311480019466318,12.007067275286344,True
1/7/2013,7.498115687655031,11.943502816832034,True
11/9/2016,11.05355084949115,11.88342982677645,True
1/5/2013,7.500022777061338,11.841638102357075,True
11/29/2016,8.080846304774571,11.839419506829609,True
10/21/2017,11.360795600000934,11.809251969728232,True
11/22/2014,7.992991928711551,11.68754991471656,True
10/26/2016,11.42011608034693,11.684013055006831,True
12/2/2012,3.606642654778646,11.644234868378133,True
11/15/2016,7.926700960625627,11.631018161941482,True
11/20/2013,8.060210187,11.618389643383901,True
1/4/2013,7.540195228164293,11.581091599905513,True
11/18/2013,8.037193331,11.51890624935668,True
1/3/2013,6.927960424625241,11.418299443916816,True
12/4/2014,8.071427699,11.348186445230164,True
11/29/2012,3.5524855431255933,11.33698014138708,True
1/2/2013,7.158659732013915,11.17414018989749,True
11/18/2016,8.002059876801466,11.142968874924932,True
12/12/2012,7.579732649649645,11.065468282365517,True
2/8/2013,12.236912295967857,10.929114515812007,True
6/19/2018,11.41109890045496,10.91285808959268,True
1/1/2013,7.537289688461345,10.766051839384424,True
2/13/2011,11.944136133852764,10.656461544223555,True
12/31/2012,7.567258494126414,10.638649388083284,True
11/27/2012,0.9222060944268784,10.556616625796595,True
12/30/2012,7.558198530948046,10.510692986813696,True
12/8/2012,7.552829773506311,10.487966873805869,True
11/27/2013,8.114747391932129,10.388187955641396,True
11/14/2012,11.822573872299904,10.33271206771865,True
6/13/2018,11.662153286084347,10.216213403109585,True
11/1/2017,9.861566540481617,10.18793552895422,True
11/4/2017,11.055610580882282,10.148393678401577,True
12/27/2012,7.587433048445952,10.143969103379224,True
12/29/2012,7.264992959341853,10.105183456072723,True
11/16/2015,8.856823259906308,10.083539296684783,True
10/31/2017,11.379104272072157,10.079296410702646,True
12/26/2012,7.560612208459472,10.055844953407702,True
12/28/2012,7.428190699600676,10.000471807786486,True
11/8/2017,11.030407098517392,9.933230655783515,True
11/16/2012,11.809405653981306,9.932400526628875,True
2/10/2013,12.23856244396802,9.91177386046182,True
2/9/2013,12.204650447462562,9.905929478296994,True
11/7/2017,11.050934667664306,9.905201614366707,True
12/24/2012,7.589414470419822,9.86535371883854,True
11/2/2017,11.344917108450131,9.860913909820262,True
11/18/2012,11.22768648894053,9.835835506736583,True
4/25/2004,11.990258456943222,9.83209188126724,True
12/23/2012,7.054842797269381,9.831804461714977,True
11/3/2017,11.256086270864182,9.81512349323668,True
10/30/2017,11.43134569586555,9.807693176103925,True
12/25/2012,6.134040893607456,9.796940456386293,True
2/12/2013,12.206169076971095,9.759239115559149,True
11/6/2017,11.031051140110302,9.719881252176805,True
11/17/2015,8.888896569881522,9.71126394481923,True
2/13/2013,12.219833720646353,9.709632770683342,True
11/19/2012,9.319313398244484,9.673245151194498,True
11/28/2015,7.801664931205899,9.644626194727842,True
12/7/2012,7.370087356024277,9.631735147760713,True
11/5/2017,11.038350960519091,9.601901561042542,True
2/11/2013,12.220761994802274,9.588519558943831,True
2/14/2013,12.218396866478711,9.555929059207754,True
12/22/2012,6.926949537928762,9.54871088572383,True
12/21/2012,6.812614295704179,9.503229567780732,True
12/20/2012,7.109627208288297,9.48925169937404,True
12/19/2012,7.512862424060141,9.470798983775198,True
2/15/2013,12.197906444579516,9.367214602158363,True
2/20/2013,10.888401331406572,9.365375820344857,True
2/19/2013,11.902053612003591,9.355606799196787,True
12/16/2012,7.605822685925005,9.295547637558988,True
2/16/2013,12.196474795704724,9.28728917676422,True
12/17/2012,7.579385756569612,9.276023572283965,True
12/15/2012,7.580614187931658,9.266415876095344,True
12/18/2012,7.252201956506499,9.210918844320993,True
11/28/2012,3.233560835396083,9.201860800467236,True
11/9/2013,11.384566658753938,9.191592319898424,True
6/21/2018,11.47982456611741,9.162263167735595,True
12/11/2012,7.555441784089985,9.079668607724267,True
12/14/2012,7.550967909,9.065188614957012,True
10/31/2014,11.004295190700692,9.061149955274642,True
11/22/2012,10.237193847105011,9.022142799086991,True
11/23/2012,10.235750487579802,9.011602930955739,True
11/17/2012,11.811589070639442,9.002357706681869,True
3/1/2013,7.183510886758395,8.996260284167025,True
11/20/2012,10.530181661748175,8.989395574814896,True
11/14/2008,11.667101046715745,8.987559827914717,True
12/9/2012,7.388651391218166,8.975725316646022,True
12/5/2012,7.294075734143974,8.963764824355152,True
12/4/2016,8.110694734437535,8.942265562427684,True
11/19/2016,8.006748208509716,8.935134224535531,True
12/10/2012,7.420115494694005,8.930871705905705,True
11/26/2012,8.021455797607368,8.871008511596017,True
11/21/2012,10.27835197522806,8.869299122233999,True
11/24/2012,10.22119587142853,8.864955896159573,True
12/6/2012,6.900216363314684,8.831396180374403,True
12/3/2012,4.247900280611606,8.821656344182765,True
11/7/2013,11.36905465467142,8.812701087004921,True
2/17/2013,12.18738977766632,8.801959576066748,True
11/25/2012,10.199380924305329,8.74120697173631,True
10/16/2016,11.316260038138234,8.738440948367497,True
4/9/2004,7.618920668919695,8.677252142340405,True
12/6/2015,7.846303434635647,8.672296683182994,True
11/26/2014,8.059898405,8.646713393639708,True
11/4/2014,11.05500956027511,8.634042848196948,True
11/7/2014,11.047112823374553,8.486517950719955,True
10/1/2017,11.32312723595664,8.484554569872104,True
12/9/2015,7.814341516313479,8.44341519298535,True
12/14/2015,7.758906929242823,8.425065456849778,True
12/7/2015,7.847011768662448,8.371228922790214,True
7/6/2016,6.157104418598951,8.367590459677746,True
12/13/2015,7.759379402784688,8.35952300123462,True
12/8/2015,7.848508286131154,8.349742400283363,True
12/7/2016,7.047803338166844,8.326657537126925,True
12/5/2015,7.837402055136235,8.31727056178734,True
11/29/2015,7.823960955591532,8.313864150133286,True
12/15/2015,7.760642797812209,8.303272612437189,True
12/12/2015,7.772126113892082,8.271080949953578,True
12/10/2015,7.758147474078129,8.231693172585068,True
11/9/2017,11.008174032023254,8.228000800907148,True
12/1/2015,7.833472503,8.203577157117044,True
12/2/2015,7.839765337,8.202026165238223,True
12/3/2015,7.826938699147868,8.196908064903266,True
12/4/2015,7.850217745699062,8.171115652432272,True
5/30/2016,10.922829452125937,8.143785500916453,True
11/30/2015,7.806851301321117,8.135786765039903,True
11/26/2015,6.788583265141196,8.131120920290877,True
11/27/2015,7.832553010773675,8.086316322720604,True
12/11/2015,7.760194263293081,8.064034624417053,True
11/24/2015,7.7941889825751005,8.045506772765293,True
11/5/2015,12.214037956224448,8.044788944043546,True
3/2/2013,7.375167241189479,8.03419548569038,True
11/9/2015,12.189039306687624,8.026343004060676,True
10/10/2015,11.826501084505416,8.024857372680998,True
11/21/2015,7.755392460832316,8.023075599686642,True
11/14/2015,8.815151228069153,8.02239431215454,True
11/20/2015,7.767677513761972,8.021325464411705,True
10/29/2015,12.176258275771692,8.011949716275737,True
11/10/2015,12.223979921784323,8.009215699575671,True
11/2/2015,12.183469468704423,8.008393379905582,True
11/1/2015,12.1733812068683,8.00618130420774,True
11/25/2015,7.818350334345298,8.004076056853197,True
11/22/2015,7.802280647890391,8.00363020670891,True
10/30/2015,12.195282900130612,8.002366923567621,True
11/7/2015,12.218533995545476,8.001875507792521,True
11/3/2015,12.192863583302463,8.00026771106909,True
11/13/2015,8.760159188,8.00025152532788,True
11/18/2015,8.848245215008735,7.995153520821201,True
11/6/2015,12.185432712714416,7.992529929430616,True
11/12/2015,11.4216934697806,7.9745416786796435,True
11/8/2015,12.201422769617324,7.97387784951071,True
11/11/2015,11.436217059624356,7.973028693229937,True
10/9/2015,12.068299438959938,7.967380155366508,True
11/23/2015,7.814687319370209,7.964115145305156,True
11/19/2015,7.829879404964186,7.95007298314863,True
10/31/2015,12.182373275924656,7.94661774771861,True
11/4/2015,12.179061312501824,7.936511807973636,True
10/7/2017,11.061526976182764,7.900775472522371,True
11/15/2015,8.848961989378617,7.895301897102735,True
2/18/2013,12.195432315416346,7.889564874315157,True
12/12/2013,7.059423016240742,7.869207596772573,True
6/20/2018,11.46189901345232,7.868023905091687,True
10/13/2015,11.863727726902455,7.844046726389581,True
11/3/2016,11.341497635249,7.822609465138721,True
3/3/2013,7.374045100882576,7.820542629106905,True
10/17/2015,11.880255760693151,7.809441921715389,True
10/11/2015,11.828042268796173,7.806595291036295,True
10/15/2016,11.315457925652424,7.79152835493547,True
10/19/2015,11.862313874728002,7.785480103482884,True
10/28/2015,10.580738523712943,7.7509391542047545,True
10/12/2015,11.8371993131842,7.749346346074783,True
10/14/2015,11.851540510646297,7.732484133061028,True
3/4/2013,7.4366162125841555,7.7191307293798666,True
10/18/2015,11.92252491655466,7.706691976956678,True
11/7/2016,11.061817137284828,7.698881124498586,True
10/22/2015,11.752530809549144,7.693020723097919,True
11/17/2016,6.969921241,7.689499185496687,True
10/8/2015,12.20269518136544,7.679531426189894,True
10/16/2015,11.877126361321336,7.667277615293898,True
10/20/2015,11.737501894194638,7.663065611200297,True
10/24/2015,12.189841569761777,7.645078184611627,True
10/21/2015,11.728349812733086,7.634270498983021,True
5/29/2016,10.903425692213167,7.633614993746342,True
3/5/2013,7.4034414836932925,7.607883157177777,True
10/25/2015,12.175955836772513,7.604410508155968,True
10/26/2015,12.15960080056816,7.601179005470734,True
4/14/2013,8.123043506903981,7.5981221614512515,True
4/13/2013,8.189064254269164,7.595281613684253,True
10/27/2015,12.189679120047424,7.594353975919658,True
10/23/2015,11.797754628028082,7.586561551681905,True
12/16/2014,8.095767520625712,7.5822450530207695,True
4/12/2013,8.174859834495566,7.527594171795796,True
10/3/2017,11.331776265847104,7.51316369226981,True
10/28/2014,11.04835583919606,7.5084284436647915,True
10/17/2016,11.31734464682611,7.505219567949557,True
10/1/2016,11.308198369248068,7.467609496149263,True
10/2/2016,11.32948767982711,7.423912494559203,True
4/8/2013,8.106840806711254,7.411687774441462,True
11/26/2013,8.085349521434466,7.347348688675532,True
11/4/2016,11.240817807251377,7.336964549061536,True
12/13/2016,8.136064283065487,7.334403716612369,True
11/27/2016,7.606388175650181,7.333371375210262,True
10/22/2013,11.357511535792968,7.332374848804557,True
4/10/2013,8.081342948588846,7.32210910679962,True
3/12/2013,7.482356554765804,7.319412719445072,True
4/5/2013,8.072348082612866,7.285626246235456,True
1/3/2014,5.7459768739112524,7.281164685570246,True
11/13/2016,7.886101339564832,7.277578378496088,True
10/4/2017,11.332530300997089,7.276487943459419,True
12/12/2016,8.114468167499732,7.242922658541424,True
10/21/2014,11.348201882888691,7.242443663614565,True
10/4/2016,11.320011785364777,7.242012308566569,True
3/6/2013,7.4130510192800925,7.2150923520046755,True
10/3/2016,11.313835577585223,7.2120858168433255,True
10/5/2017,11.32966455680168,7.208410100871469,True
10/23/2014,11.330487727043364,7.204733430066126,True
4/11/2013,8.186387323368768,7.1909806337211375,True
10/16/2017,11.049299394012914,7.174639701420212,True
1/8/2013,7.511058119002201,7.162741669447949,True
10/23/2013,11.364311609569382,7.161781527734816,True
4/9/2013,8.189079670009422,7.157167297409784,True
4/6/2013,8.096738901248944,7.153244301165522,True
10/22/2014,11.304282989342596,7.15247771409732,True
12/11/2016,8.115229975944198,7.1143409991047655,True
10/6/2017,11.23142613609331,7.109384973644962,True
10/8/2017,11.04874701188198,7.099784446816296,True
10/24/2014,11.202834204912165,7.097786688475576,True
10/5/2016,9.881101165221793,7.0878589609706735,True
10/26/2014,10.99747581759422,7.06734373204332,True
4/3/2013,8.063765519225312,7.049302638029385,True
