time,value,Anomaly Score,Anomaly
12/23/2004,0.383033048611111,9.568589606629951,True
12/24/2004,12.045618630178266,9.472123815763277,True
12/25/2004,12.031682756340984,8.703609470698481,True
12/26/2004,12.005710165354586,7.262344008838143,True
12/22/2004,11.33483117839637,7.139619696727275,True
12/27/2004,12.04815833886269,6.872506110388786,True
12/21/2004,12.046151277037891,6.728884427384915,True
12/20/2004,11.377120038764708,6.081665328142973,True
12/19/2004,12.079667991233906,5.523552174304995,True
4/19/2004,12.005676761365503,5.261206761500451,True
4/20/2004,11.98476164515158,5.087997223498429,True
4/21/2004,12.082150385527385,4.34296545136308,True
5/8/2004,11.575935398944964,4.241984871395439,True
12/18/2004,0.0111111111111111,4.130187816902709,True
12/29/2004,12.02040354530783,4.126144567388513,True
12/28/2004,12.045250082742918,4.060482103482437,True
5/7/2004,10.180414569667017,4.055458031938432,True
5/1/2004,0.0518856944444444,4.008669329202471,True
4/18/2004,12.090541840233572,3.9659070769851636,True
12/30/2004,12.01505139033,3.9197415161621927,True
4/25/2004,11.990258456943222,3.8966283696276824,True
4/22/2004,6.075551411,3.876710578207237,True
4/26/2004,12.025188931650666,3.7261306652297477,True
4/24/2004,12.075073665072706,3.701142829276345,True
4/23/2004,11.81751832843647,3.6516724248840924,True
12/17/2004,0.2825505497685185,3.5534827736444328,True
5/6/2004,8.78489374,3.4249596463098717,True
5/2/2004,3.2028104232772847,3.2031484943197044,True
5/9/2004,11.843219296779038,3.1764536252301676,True
12/31/2004,12.037877398443696,2.982206777054896,True
5/5/2004,7.389372911111124,2.906428363470021,True
5/3/2004,4.598331252555233,2.8089776054277493,True
5/4/2004,5.993852081833179,2.716874564710564,True
1/1/2005,12.00519785882481,2.332511208341187,True
12/11/2017,0.428650818,1.763802496698927,True
11/28/2012,3.233560835396083,1.6945318743192217,True
11/27/2012,0.9222060944268784,1.651938921900887,True
12/10/2017,0.3995569265193011,1.4857573188835393,True
1/29/2015,12.287595705956551,1.4771993972918227,True
11/29/2012,3.5524855431255933,1.4470678941640975,True
12/12/2017,1.7151541498619025,1.4289773872621732,True
1/10/2015,1.528560211162298,1.3743247192722978,True
1/9/2015,1.5794575359436769,1.3480515707113756,True
12/4/2012,4.937128484144949,1.3374400790142833,True
1/30/2015,12.20605970328637,1.2908020053616969,True
12/3/2012,4.247900280611606,1.276064667337162,True
12/13/2017,0.9735363574711772,1.2672604096820002,True
1/28/2015,12.114076899999976,1.2638005271930948,True
12/2/2008,11.883029506236314,1.2489029606475426,True
12/3/2008,11.941660324751616,1.2467360945697297,True
11/30/2012,3.193388648486881,1.246647284582282,True
1/11/2015,2.4397330996190703,1.1861980778171204,True
12/1/2008,11.82666060283083,1.1715239745848813,True
12/14/2017,1.1180003456034764,1.1439647476839885,True
12/2/2012,3.606642654778646,1.1388280354210367,True
12/1/2012,3.403371826938256,1.123163899144476,True
1/15/2015,4.325362859,1.089774250359827,True
1/12/2015,2.855766610067926,1.0611287186189102,True
4/27/2004,11.776642822222222,1.059511446637982,True
4/28/2004,11.973817722896191,1.0539673064422135,True
11/30/2008,11.765976957260264,1.04596123039442,True
12/5/2012,7.294075734143974,1.0418424880198107,True
12/15/2017,0.6849072082589642,1.0242700961477755,True
4/29/2004,11.94754812794554,1.022899272132386,True
1/13/2015,2.8559110151492817,1.01467642160699,True
1/14/2015,3.0117591680029894,1.006324116268094,True
12/4/2008,11.935625161320472,0.9828334073572297,True
1/29/2018,4.856259675515065,0.9739287122239297,True
1/31/2015,12.204576684355729,0.9703564586003497,True
4/4/2013,8.098207772898371,0.9678336424271714,True
1/8/2015,1.964613534680132,0.943233596616724,True
1/16/2015,4.68950268067452,0.9132297040735461,True
4/30/2004,11.965585158112434,0.9086907473188248,True
2/1/2013,11.810638989055027,0.9001930767904419,True
4/3/2013,8.063765519225312,0.873410529261105,True
11/29/2008,11.719014424743422,0.862696267670278,True
12/16/2017,0.0,0.8579743045349794,True
1/30/2018,5.150777095596685,0.8550236272878419,True
1/2/2018,0.9178609990520288,0.8248948710313533,True
4/5/2013,8.072348082612866,0.8234212764723254,True
1/31/2013,11.883899297545677,0.8233975788983647,True
12/25/2017,0.0,0.8218010033873048,True
2/2/2013,11.85035880331364,0.8197939419049535,True
7/23/2010,11.450315726948991,0.8103836232151463,True
7/24/2010,11.46359096146381,0.8076649789278549,True
7/22/2010,11.449902184220742,0.8011671034457292,True
2/16/2018,12.61964649,0.7889379837723487,True
1/28/2018,5.135065713898729,0.7864279195796682,True
1/1/2018,0.0,0.7835631808367807,True
7/21/2010,11.450827845892968,0.7798532108689543,True
2/17/2018,12.636612580994507,0.7707817740224351,True
2/1/2015,12.205097197293243,0.7648316362591019,True
7/25/2010,11.450308938348636,0.7611863148207396,True
1/22/2018,0.9835226284518948,0.7606235275892487,True
7/20/2010,11.46118739332686,0.7492710740667606,True
9/18/2008,10.543958387308953,0.7474014341034364,True
11/27/2008,7.555811859258822,0.7460514804853302,True
9/17/2008,11.265060673480209,0.7458429960768393,True
9/19/2008,11.262284424959626,0.7441100253520757,True
1/15/2018,1.204341231950064,0.7409563897366949,True
3/22/2013,7.554058236077527,0.7355357859993648,True
9/16/2008,11.278985229237785,0.7302671823660889,True
1/9/2018,0.8395026797504429,0.7288996958742949,True
9/20/2008,10.48322514727244,0.7239314689005771,True
6/1/2008,11.11016376213516,0.7154805433453328,True
12/24/2017,0.0,0.7141556748105574,True
6/2/2008,11.110994807404664,0.7126227899628244,True
9/15/2008,11.239429513608169,0.7082109900935485,True
7/19/2010,11.449107085709477,0.7071020050314407,True
5/31/2008,11.097510864384986,0.7021195029566359,True
2/26/2011,7.2336725915486015,0.692614766128461,True
1/21/2018,0.0,0.6924504108937963,True
6/3/2008,11.109817440791751,0.6841307742029386,True
5/30/2008,11.119601501680975,0.6834477981925732,True
9/14/2008,11.28939140163754,0.6789144451798217,True
1/3/2018,1.257680447415343,0.6747781150150823,True
1/14/2018,0.0,0.6647859138574017,True
7/26/2010,11.45071104735868,0.6640261453922855,True
2/15/2018,12.627096205191618,0.6589334489407448,True
1/20/2018,0.0,0.6584874139053739,True
11/28/2008,8.263205552242278,0.6580044327568624,True
9/21/2008,11.211495828521151,0.657298395266176,True
5/29/2008,11.1092599738522,0.6548054239064544,True
3/3/2011,11.843783270209116,0.6462586888145014,True
12/17/2017,0.0,0.6460628377806593,True
11/26/2008,6.701007093315152,0.6454153904598615,True
3/2/2011,11.827566903795733,0.6398518639266079,True
3/4/2011,11.680472034403572,0.6395142928394323,True
12/26/2017,1.0819144693526166,0.6331156162880849,True
1/31/2018,6.477168402296901,0.632885927021053,True
3/1/2011,11.829128907545105,0.625112908423801,True
1/16/2018,0.940451565740742,0.6238699074095089,True
3/5/2011,11.419122178149244,0.6202589539551834,True
2/18/2018,12.612876104453678,0.6173703402927532,True
4/2/2013,7.909363796,0.6173311013318217,True
1/23/2018,1.4270613825807927,0.6127319561420657,True
1/30/2017,11.417515558925572,0.6081892475267406,True
2/2/2015,12.185928818961498,0.6060336781405776,True
5/28/2008,10.42744534224622,0.6058936233217492,True
2/28/2011,11.848624526057266,0.6045285411915438,True
1/10/2018,0.9952695817605656,0.6033999024996373,True
2/3/2013,9.723943043195264,0.5990023739141669,True
7/18/2010,6.205932321329754,0.5989317267962043,True
1/31/2017,11.42679228712389,0.5899321128576871,True
2/27/2011,11.865933605522086,0.5846566026407236,True
3/30/2013,11.756090553865834,0.5829109875317545,True
6/4/2008,11.089807450439237,0.5809869329139132,True
12/19/2017,1.3109530387379833,0.5799109898559058,True
5/26/2013,10.809911454555426,0.5743763937528474,True
5/27/2013,11.170005829527357,0.573352206503005,True
3/6/2011,11.426036243960496,0.572025050250015,True
2/4/2015,12.18619745045816,0.567668003514332,True
5/25/2013,11.155589175876598,0.5655160415629793,True
9/13/2008,6.231025960008992,0.5651162493757493,True
3/31/2013,12.007427529852562,0.5629855121738466,True
5/28/2013,11.125992414253629,0.5585927791235461,True
1/30/2013,12.040634731653986,0.5543512794644119,True
